id,source_id,name,type_name,secteur_chefferie_commune_id
4515,4868,BASALI,G,556
4516,4869,BENGE,G,556
4517,4870,BOBATE,G,556
4518,4871,BOKAPO,G,556
4519,4872,BOMEME,G,556
4520,4873,BOSUMBAGA,G,556
4521,4874,BOZAMA,G,556
4522,4875,KOTELI,G,557
4523,4876,LONGA MALIKUTA,G,557
4524,4877,MAKALA,G,557
4525,4878,MASELEBENDE,G,557
4526,4879,NDIO I,G,557
4527,4880,NDIO II,G,557
4528,4881,PEKEMBO,G,557
4529,4882,BANDELE,G,558
4530,4883,BANGILE BIPALA,G,558
4531,4884,BAUTSE,G,558
4532,4885,BODO,G,558
4533,4886,BOPE,G,558
4534,4887,EFU,G,558
4535,4888,LOGO,G,558
4536,4889,MAYA,G,558
4537,4890,MAZURULU,G,558
4538,4891,AGBANGU,G,559
4539,4892,NDUBA,G,559
4540,4893,TELY,G,559
4541,4894,ANGONGOYI,G,560
4542,4895,BANDA,G,560
4543,4896,ESSI,G,560
4544,4897,MAWA-NGAITO,G,560
4545,4898,MOLANGI,G,560
4546,4899,NEBUNE,G,560
4547,4900,NEGWE,G,560
4548,4901,NENGIA,G,560
4549,4902,SWANGA,G,560
4550,4903,YENGEIME,G,560
4551,4904,ANGIALA,G,561
4552,4905,BANGUME,G,561
4553,4906,KPUNDUDA,G,561
4554,4907,MAPITA,G,561
4555,4908,NEGWENDE,G,561
4556,4909,NAKILI,G,561
4557,4910,ANGONGOYI,G,562
4558,4911,BABENA,G,562
4559,4912,BANGALE,G,562
4560,4913,BAVUNGARA,G,562
4561,4914,BOMONE,G,562
4562,4915,MANGALE-BOKANGO,G,562
4563,4916,MENZA,G,562
4564,4917,MEGBEBU,G,562
4565,4918,BUMBA,G,563
4566,4919,DIMANA,G,563
4567,4920,DIMBIA,G,563
4568,4921,MALIANGELE,G,563
4569,4922,MAWIA,G,563
4570,4923,MAZULU,G,563
4571,4924,MBANA,G,563
4572,4925,NAPUPA,G,563
4573,4926,NAPUSI,G,563
4574,4927,TANGANI,G,563
4575,4928,VUGBA,G,563
4576,4929,MAZULU II,G,564
4577,4930,NANGUMBALI,G,564
4578,4931,NANVULU,G,564
4579,4932,NENDUMBA,G,564
4580,4935,NGUBELI,G,565
4581,4937,BOSSO,G,566
4582,4938,THEU,G,566
4583,4939,BABOKO ZEBO,G,567
4584,4940,BABONGI,G,567
4585,4941,BADZANDALA,G,567
4586,4942,BAKPOLO,G,567
4587,4944,BANGBOKO,G,567
4588,4945,BANYEDUY,G,567
4589,4946,BANZIKA,G,567
4590,4947,BASOGWO,G,567
4591,4948,BAUBE,G,567
4592,4949,MONGI,G,567
4593,4950,LOKO,G,568
4594,4951,MBE,G,568
4595,4956,BANYA,G,569
4596,4957,MAWELE,G,569
4597,4958,MAYA,G,569
4598,4959,AZALI,G,570
4599,4960,KOBOKOBO,G,570
4600,4961,MAKOKOLOKO,G,570
4601,4962,NANGILIWA,G,570
4602,4963,NERU,G,570
4603,4964,SABOLOMA,G,570
4604,4965,SAMBALA,G,570
4605,4966,VOTONGBO,G,570
4606,4967,DIEBIO,G,571
4607,4968,KPINDI,G,571
4608,4969,LINDIMBIYA,G,571
4609,4971,NAMBIA,G,571
4610,4972,NANGO,G,571
4611,4973,ZIGBI,G,571
4612,4975,BAKULAGBA,G,572
4613,4976,GANGALA,G,572
4614,4977,MANVUGO,G,572
4615,4978,MBAMU,G,572
4616,4979,MOGOLOKO,G,572
4617,4980,NAISA,G,572
4618,4981,NAPARKA,G,572
4619,4974,UNGWA,G,573
4620,4982,AFU,G,573
4621,4983,ANDUALA,G,573
4622,4985,BIODI,G,573
4623,4986,BITIMA,G,573
4624,4987,DUNGU,G,573
4625,4988,GBANDI,G,573
4626,4989,GBAZI,G,573
4627,4990,KANA,G,573
4628,4991,KPELE,G,573
4629,4992,KPEZU,G,573
4630,4993,LI-IKA,G,573
4631,4994,MAIKAPA,G,573
4632,4995,MAKUSA,G,573
4633,4996,MBOMU,G,573
4634,4997,NAKPUDU,G,573
4635,4998,NAMBIA,G,573
4636,4999,NAMBILIKI,G,573
4637,5000,NANDIKA,G,573
4638,5001,NANGONDI,G,573
4639,5002,NASALA,G,573
4640,5003,NAYA,G,573
4641,5004,NDEDU,G,573
4642,5005,NGILIMA,G,573
4643,5006,NGWAWELE,G,573
4644,5007,SEPIYO,G,573
4645,5008,TONGO-TONGO,G,573
4646,5009,DEMA,G,574
4647,5010,MUDE,G,574
4648,5011,SIMA,G,574
4649,5012,KIRIKWA,G,575
4650,5013,LAMADA,G,575
4651,5014,DRAMBA,G,576
4652,5015,LAGABE,G,576
4653,5016,SAGU,G,576
4654,5017,AMBARAU,G,577
4655,5018,KERAKA,G,577
4656,5019,KIRI,G,577
4657,5020,MAKASANGO,G,577
4658,5021,MAKORO,G,577
4659,5022,NDOLOMO,G,577
4660,5023,ALI,G,578
4661,5024,ASIGI,G,578
4662,5025,MAKAKARO,G,578
4663,5026,MANDANGO,G,578
4664,5027,ALOMO,G,579
4665,5028,AZAY,G,579
4666,5029,MAULO,G,579
4667,5030,BUDU,G,580
4668,5031,DJABIR,G,580
4669,5032,OMBADROA,G,580
4670,5033,TADU,G,580
4671,5034,TANDRO,G,580
4672,5035,BURU,G,581
4673,5036,MISA,G,581
4674,5037,TEKADJE,G,581
4675,5038,BANDAFUOLU,G,582
4676,5039,GUMEDI,G,582
4677,5040,NADAU,G,582
4678,5041,PONGBO,G,582
4679,5042,SADI,G,582
4680,5043,ARAMBI,G,583
4681,5044,EDRU,G,583
4682,5045,GBITA,G,583
4683,5046,MADEMBA,G,583
4684,5047,TULUGU,G,583
4685,5048,EKIBONDO,G,584
4686,5049,ETI,G,584
4687,5050,GBAGA,G,584
4688,5051,MAMBETU,G,584
4689,5052,MEDIMEDI,G,584
4690,5053,KILIWA,G,585
4691,5054,MAKOMBO,G,585
4692,5055,MANGALU,G,585
4693,5056,TUKU,G,585
4694,5057,MABUOBO,G,586
4695,5058,NAKA,G,586
4696,5059,NAKODA,G,586
4697,5060,GUSEYO,G,587
4698,5061,KIDO,G,587
4699,5062,MAGOMBO,G,587
4700,5063,NABAKPA,G,587
4701,5064,NAWOKO,G,587
4702,5065,SENDEBE,G,587
4703,5066,BOBO,G,588
4704,5067,DJAGA,G,588
4705,5068,KAKORO,G,588
4706,5069,KPAMBELE,G,588
4707,5070,LIPOMBO,G,588
4708,5071,MANGBANGA,G,588
4709,5072,MBELEKEU,G,588
4710,5073,MBITA,G,588
4711,5074,MEIKA,G,588
4712,5075,NOKONDODA,G,588
4713,5076,KPOUKPA,G,589
4714,5077,MADJABE,G,589
4715,5078,MADJOGO,G,589
4716,5079,MAGOLA,G,589
4717,5080,MAKPAU 1,G,589
4718,5081,MAKPAU 2,G,589
4719,5082,MAMBAHA,G,589
4720,5083,MANDIMA,G,589
4721,5084,MANGBELE,G,589
4722,5085,MANGBETU,G,589
4723,5086,MAPAHA,G,589
4724,5087,MAVOME,G,589
4725,5088,NYAKPU,G,589
4726,5089,KPALAINGU,G,590
4727,5090,MABOLO,G,590
4728,5091,MABUDESE,G,590
4729,5092,MAKOLODI,G,590
4730,5093,MAKPONO,G,590
4731,5094,MAKUMBOLU,G,590
4732,5095,MAKONDAIMA,G,590
4733,5096,MAKUNDO,G,590
4734,5097,MANANA,G,590
4735,5098,MANZULUWA,G,590
4736,5099,MAZEBU,G,590
4737,5100,MAGALANGA,G,591
4738,5101,MANZIMA,G,591
4739,5102,MASOMANA,G,591
4740,5103,MATAGBUSE,G,591
4741,5104,MATSENGELE,G,591
4742,5105,SOWA,G,591
4743,5106,MADJO MABILI,G,592
4744,5107,MADJO-MAVABITO,G,592
4745,5108,MANGBETU 1,G,592
4746,5109,MANGBETU 2,G,592
4747,5110,MAMBIA,G,593
4748,5111,MANGO,G,593
4749,5112,MAPAA 2,G,593
4750,5113,MAPAA I,G,593
4751,5114,BALIKA,G,594
4752,5115,MABUALI,G,594
4753,5116,MADJO,G,594
4754,5117,MADOLA,G,594
4755,5118,MAMBUNGA,G,594
4756,5119,MANGBETU,G,594
4757,5120,MANGBO,G,594
4758,5121,MEIKA- MADJANDALA,G,594
4759,5122,MEIKA MAKERE,G,594
4760,5123,MEIKA- MANDEYA,G,594
4761,5124,MEIKA OGBOY,G,594
4762,5125,AMBUMA,G,595
4763,5126,MANGBETU,G,595
4764,5127,MAPUME 1,G,595
4765,5128,MAPUME 2,G,595
4766,5129,BABOA BOMA,G,596
4767,5130,BABOSI,G,596
4768,5131,BABUMA,G,596
4769,5132,BACHIMI,G,596
4770,5133,BADEBOGO,G,596
4771,5134,BAFWAKYAMBO,G,596
4772,5135,BAGBAY,G,596
4773,5136,BAKANA,G,596
4774,5137,BAKAPELE,G,596
4775,5138,BAKESE,G,596
4776,5139,BAKONDABEE,G,596
4777,5140,BAKPANGBAA,G,596
4778,5141,BAKUNGA,G,596
4779,5142,BAMONYAKE I,G,596
4780,5143,BAMONYAKE II,G,596
4781,5144,BANGBOO,G,596
4782,5145,BAPALAY,G,596
4783,5146,BAWOYA,G,596
4784,5147,GBAGAA,G,596
4785,5148,MABOO,G,596
4786,5149,MALAMBA,G,596
4787,5150,MANDELE,G,596
4788,5151,ADJAKANDII,G,597
4789,5152,AGBANGA I,G,597
4790,5153,AGBANGA II,G,597
4791,5154,AGOY,G,597
4792,5155,AKATAKA,G,597
4793,5156,ANZAGA,G,597
4794,5157,BABESO,G,597
4795,5158,BAGOYA,G,597
4796,5159,BASOKONO,G,597
4797,5160,BATATOA,G,597
4798,5161,BEDEGAO,G,597
4799,5162,BEGUWE I,G,597
4800,5163,BEGUWE II,G,597
4801,5164,BINDANI,G,597
4802,5165,BOGOGA,G,597
4803,5166,BUMBOMBI,G,597
4804,5167,DEGANA,G,597
4805,5168,EKANGO,G,597
4806,5169,IBIATOKU,G,597
4807,5170,KATI,G,597
4808,5171,MANAKYEKYE,G,597
4809,5172,MBOMA,G,597
4810,5173,ONGOPANDO,G,597
4811,5174,TIBI,G,597
4812,5175,UNGUU,G,597
4813,5271,LIKUPE,G,597
4814,5176,BABIA,G,553
4815,5177,BABONDE,G,553
4816,5178,BADEDEKA,G,553
4817,5179,BAKPELE,G,553
4818,5180,BAMOKA,G,553
4819,5181,BANGOMBO,G,553
4820,5182,BAPE,G,553
4821,5183,BAVABAZWA,G,553
4822,5184,BAVADANGBA,G,553
4823,5185,BAVAGBAKA,G,553
4824,5186,BAVAMASYA,G,553
4825,5187,BAVASAMBA,G,553
4826,5188,BEVEGUKU,G,553
4827,5189,BEVENDENAME,G,553
4828,5190,BEVENGENI,G,553
4829,5191,BEVESYENI,G,553
4830,5210,MBANGANA,G,554
4831,5211,TOKU,G,554
4832,5212,BAKPEKPEE,G,598
4833,5213,BAVABALUU,G,598
4834,5214,BAVABOLA,G,598
4835,5215,BAVAGBASE I,G,598
4836,5216,BAVAGBASE II,G,598
4837,5435,SOMBUSO,G,599
4838,5436,UTCHA,G,599
4839,5437,ANGWALI-KIRONGOZI,G,600
4840,5438,ANYOLO FATAKI TCHULO,G,600
4841,5217,BAVAGYEME,G,598
4842,5218,BAVALO I,G,598
4843,5219,BAVALO II,G,598
4844,5220,BAVALO III,G,598
4845,5221,BAVAMAMBO,G,598
4846,5222,BAVAMBA,G,598
4847,5223,BAVANI,G,598
4848,5224,BAVATASI,G,598
4849,5225,BAVEBEA,G,598
4850,5226,BAVEDA I,G,598
4851,5227,BAVEDA II,G,598
4852,5228,BACHANZASILI,G,601
4853,5229,BALUKA,G,601
4854,5230,BAMATEBI,G,601
4855,5231,BAMBI,G,601
4856,5232,BAMEPOYO,G,601
4857,5233,BAMUNGO,G,601
4858,5234,BANANGAA,G,601
4859,5235,BANECHANE,G,601
4860,5236,BASOBUO,G,601
4861,5237,BASOKOBIO,G,601
4862,5238,BATONGBOA,G,601
4863,5239,BATUKO,G,601
4864,5240,BENGUWEE,G,601
4865,5241,BESETEGO,G,601
4866,5242,ENZATO,G,601
4867,5243,BAHATETAKA,G,602
4868,5244,BEDEGAO,G,602
4869,5245,EMBANZANE,G,602
4870,5246,INGBEYA,G,602
4871,5247,KALATENDE,G,602
4872,5248,KOLOYA,G,602
4873,5249,LIKUPE,G,602
4874,5250,MANZABI,G,602
4875,5251,MATSINGA,G,602
4876,5253,BABOGI,G,603
4877,5254,BAVABEE,G,603
4878,5255,BAVAMBII,G,603
4879,5256,BAVANDONI,G,603
4880,5257,BAVANOBEMBE,G,603
4881,5258,BAVANOTUENI,G,603
4882,5259,BAVASENGI,G,603
4883,5260,BAVASOKOBEBE,G,603
4884,5261,BAVEBAO,G,603
4885,5262,MABABATA,G,604
4886,5263,MAGBITOKA,G,604
4887,5264,MAKPOGUSE,G,604
4888,5265,MATILIMADE,G,604
4889,5266,MAVALOBEA,G,604
4890,5267,MAVAMASAGI,G,604
4891,5268,MAVAMUPU,G,604
4892,5269,MAVANAKOLO,G,604
4893,5270,MAVANGALOMA,G,604
4894,5196,BABESIAME,G,605
4895,5272,BADABU,G,605
4896,5273,BAMAKO,G,605
4897,5274,BAMAPUNO,G,605
4898,5275,BAMODO,G,605
4899,5276,BANGAMA,G,605
4900,5277,BANYAMA,G,605
4901,5278,BATITE,G,605
4902,5342,BOGUTALI,G,606
4903,5343,EFELONI,G,606
4904,5344,KPEGUKOBO,G,606
4905,5345,OBELEDI,G,606
4906,5346,ODELENDI,G,606
4907,5347,TULUDRU,G,606
4908,5348,TUMU,G,606
4909,5350,ANDANZO,G,607
4910,5351,ANDOGA,G,607
4911,5352,EMOLE,G,607
4912,5353,KUBI,G,607
4913,5354,MAMBAKADI,G,607
4914,5355,NGEVEA,G,607
4915,5356,TELEKUDUMOSI,G,607
4916,5357,UNDEMULAU,G,607
4917,5358,APINAKA,G,608
4918,5359,AUKO,G,608
4919,5360,AZUMBA,G,608
4920,5361,DJAMBA,G,608
4921,5362,EDYONGA,G,608
4922,5363,ADOMI,G,609
4923,5279,BATUGBA I,G,605
4924,5280,BATUGBA II,G,605
4925,5281,GUY,G,605
4926,5197,BANGAMBASE,G,610
4927,5282,BAFADOA,G,610
4928,5283,BAGBOLO,G,610
4929,5284,BAGBOYA  I,G,610
4930,5285,BAGBOYA  II,G,610
4931,5286,BAGOMBA,G,610
4932,5287,BAKANGI,G,610
4933,5288,BENGESEE,G,610
4934,5289,ENGANZO,G,610
4935,5290,NAMBOSE,G,610
4936,5291,ANDIKOLO,G,611
4937,5292,DORATAZI,G,611
4938,5293,KONZOKONVU,G,611
4939,5294,MENGO,G,611
4940,5295,MODOGU,G,611
4941,5296,NGEY,G,611
4942,5297,TOSIGA,G,611
4943,5298,BATITIA,G,612
4944,5299,DIFORO,G,612
4945,5300,DONDI,G,612
4946,5301,GYALOU,G,612
4947,5302,KPAU,G,612
4948,5303,ANDAKUKODI,G,613
4949,5304,BAITEBI,G,613
4950,5305,EBI,G,613
4951,5306,KALOKISU,G,613
4952,5307,NGOFETUDU,G,613
4953,5308,NGOWA,G,613
4954,5310,BARI KARO,G,614
4955,5311,BARI MOKA,G,614
4956,5312,GBOTE,G,614
4957,5313,MABADI,G,614
4958,5314,MANGBELE,G,614
4959,5315,MAYANGA,G,614
4960,5316,AMBANZANI,G,615
4961,5317,APODO,G,615
4962,5318,KULINGOYA,G,615
4963,5319,ANGULEY,G,616
4964,5320,KENGENGO,G,616
4965,5321,MANDRAMANDRA,G,616
4966,5322,MANGOTE,G,616
4967,5323,MEIKA,G,616
4968,5324,TORA,G,616
4969,5325,ALULEMBANI,G,617
4970,5326,ANDOMBIKABA,G,617
4971,5327,AREBI,G,617
4972,5328,AWILABA,G,617
4973,5364,DRISSO,G,609
4974,5365,INZI,G,609
4975,5366,KUMURU,G,609
4976,5367,RUMU,G,609
4977,5368,DHOYA,G,618
4978,5369,KATSA,G,618
4979,5370,MOBIRI,G,618
4980,5371,OLI,G,618
4981,5372,POPO,G,618
4982,5373,WALLA,G,618
4983,5374,ALIVU-NYORO,G,619
4984,5375,NYATSA-ODRU,G,619
4985,5376,OFAKA-AMBA-EDIYO,G,619
4986,5329,DUBELE,G,617
4987,5330,KONGBO,G,617
4988,5331,KOTAZA,G,617
4989,5332,LINDIKODA,G,617
4990,5333,MABA,G,617
4991,5334,MAKALA,G,617
4992,5335,MAKURUZA,G,617
4993,5336,MANGOZO,G,617
4994,5337,MOKOWE,G,617
4995,5338,NGOIRINDI,G,617
4996,5339,OMBANDO,G,617
4997,5340,UZUKUKPI,G,617
4998,5341,YENDEDI,G,617
4999,5377,OMBI-ANZI,G,619
5000,5378,PANDURU,G,619
5001,5379,BIRINGI,G,620
5002,5380,KANDOYI,G,620
5003,5381,OBITABO,G,620
5004,5382,RUNGU,G,620
5005,5383,ARABA,G,621
5006,5384,DJURUPANI,G,621
5007,5385,OFIKA,G,621
5008,5386,ATEKULE,G,622
5009,5387,ERU,G,622
5010,5388,ABEDJU,G,623
5011,5389,ADJA,G,623
5012,5390,ADOBEA,G,623
5013,5391,AGEY,G,623
5014,5392,AMAGUNA,G,623
5015,5393,ANGIRIA,G,623
5016,5394,APAA,G,623
5017,5395,ATSINIA,G,623
5018,5396,KIKIA,G,623
5019,5397,KUKU,G,623
5020,5398,LABHO,G,623
5021,5399,LOLO,G,623
5022,5400,NDERI- ALI,G,623
5023,5401,ODRAA,G,623
5024,5402,OVISOMA,G,623
5025,5403,ROGALE,G,623
5026,5404,TEREME,G,623
5027,5405,BELIBA,G,624
5028,5406,BENDELE,G,624
5029,5407,BUDI,G,624
5030,5408,IGA- BARRIERE,G,624
5031,5409,JAKO NDAHORA,G,624
5032,5410,LINGO,G,624
5033,5411,LOPA,G,624
5034,5412,RISASI,G,624
5035,5413,TOLO,G,624
5036,5414,DHEDJA,G,625
5037,5415,DHEGO,G,625
5038,5416,DJAIBA,G,625
5039,5417,DZ'DZANYO,G,625
5040,5418,GALI,G,625
5041,5419,LONA LOTSIPA,G,625
5042,5420,NG'LE,G,625
5043,5421,MUTUMBI,G,626
5044,5422,NGBAVI NYAMAMBA,G,626
5045,5423,SALA,G,626
5046,5424,TAMBAKI,G,626
5047,5425,TCHOMIA,G,626
5048,5426,BERUNDA - NGAZBA,G,599
5049,5427,BUKU,G,599
5050,5428,DHENDRO,G,599
5051,5429,DIROKPA,G,599
5052,5430,KPATCHU,G,599
5053,5431,LOSSA-NDREMA,G,599
5054,5432,LUVANGIRE,G,599
5055,5433,MALABO,G,599
5056,5434,SINGO,G,599
5057,5439,BEDZA-MAGOSA,G,600
5058,5440,BURAKI,G,600
5059,5441,ITENDEY,G,600
5060,5442,KABAKABA,G,600
5061,5443,KAMA,G,600
5062,5444,KATCHETCHE,G,600
5063,5445,MABILINDEY,G,600
5064,5446,MALI YA KIZUNGU,G,600
5065,5447,MAME,G,600
5066,5448,MAYALA,G,600
5067,5449,SINDANI-AKESO,G,600
5068,5450,TCHIBITCHIBI,G,600
5069,5451,WAZABO,G,600
5070,5453,BONGOBONGO,G,627
5071,5454,BUNA MUSABA,G,627
5072,5455,DIKANGO-PILIPILI,G,627
5073,5456,DZ'NABA,G,627
5074,5457,KANA,G,627
5075,5458,OKERE,G,627
5076,5459,SUA TABI,G,627
5077,5460,UBIBA,G,627
5078,5461,ABINI,G,628
5079,5462,KEKPA,G,628
5080,5463,KPADINGA,G,628
5081,5464,LODDA,G,628
5082,5465,LONDROMA,G,628
5083,5466,MANDJE,G,628
5084,5467,MAYALIBO,G,628
5085,5468,NDIKPA,G,628
5086,5469,TARATIBO,G,628
5087,5470,ZENGO,G,628
5088,5471,AKPA,G,629
5089,5472,BULO,G,629
5090,5473,DJUBU,G,629
5091,5474,LOKARI,G,629
5092,5475,NGAKPA,G,629
5093,5476,TABALA,G,629
5094,5477,TCHELE,G,629
5095,5478,UKETHA,G,629
5096,5479,WIRI,G,629
5097,5480,D'ZNA,G,630
5098,5481,FATAKI,G,630
5099,5482,GOKALU,G,630
5100,5483,GOKPA,G,630
5101,5484,LIMANI,G,630
5102,5485,NDJAUDHA,G,630
5103,5486,PETSI,G,630
5104,5487,PIMBO,G,630
5105,5488,PITSO,G,630
5106,5489,SESELE,G,630
5107,5490,TCHUNDJA,G,630
5108,5491,TSILI,G,630
5109,5492,YALALA,G,630
5110,5493,BUBA,G,631
5111,5494,DHENDO,G,631
5112,5495,DZ'NA,G,631
5113,5496,LADDEDJO,G,631
5114,5497,LAUDJO,G,631
5115,5498,LINGA,G,631
5116,5499,MBR'BU,G,631
5117,5500,NDJUKPA,G,631
5118,5501,UCONDJI,G,631
5119,5502,UGWARO,G,631
5120,5503,ZABU,G,631
5121,5504,BEDU - EZEKERE,G,632
5122,5505,BUD'O,G,632
5123,5506,GOBI,G,632
5124,5507,JILI,G,632
5125,5508,LOGA,G,632
5126,5509,MASUMBUKO,G,632
5127,5510,PENYI,G,632
5128,5511,SALIBOKO,G,632
5129,5512,CHINI YA KILIMA,G,633
5130,5513,LOY-BANIGAGA,G,633
5131,5514,SIDABO,G,633
5132,5515,KUNDA,G,634
5133,5516,MAZANGINA,G,634
5134,5517,NGOMBENYAMA,G,634
5135,5518,NGONGO,G,634
5136,5519,TONDABO,G,634
5137,5520,BABULABA,G,635
5138,5521,BABULOGU,G,635
5139,5522,BABUNYA,G,635
5140,5523,BANDJABULU,G,635
5141,5524,BATALE,G,635
5142,5525,BAVANDI,G,635
5143,5526,KABAROLE,G,636
5144,5527,SOTA,G,636
5145,5528,TSERE,G,636
5146,5529,BIKIMA,G,637
5147,5530,MITEGO,G,637
5148,5531,SEMLIKI,G,637
5149,5532,BABIASE,G,638
5150,5533,BAGUNGU,G,638
5151,5534,BANDIHANGO,G,638
5152,5535,BANDIKATO,G,638
5153,5536,BEIZIHA,G,638
5154,5537,BUNDIKASA,G,638
5155,5538,BOGA CENTRE,G,639
5156,5539,BULEY,G,639
5157,5540,KYABWOHE,G,639
5158,5541,RUBINGO,G,639
5159,5542,BALEY,G,640
5160,5543,BWAKADI,G,640
5161,5544,TONDOLI,G,640
5162,5545,BANDIAMUSU,G,641
5163,5546,BASUNU,G,641
5164,5547,MAKABO,G,641
5165,5548,BAYHANA,G,642
5166,5549,MARABO MUSEZO,G,642
5167,5550,MAYARIBO,G,642
5168,5553,BAMUKO,G,643
5169,5554,BAVIBA,G,643
5170,5555,BOLOMA,G,643
5171,5556,BUKIRINGI,G,643
5172,5558,ZADHU,G,643
5173,5559,BAKPULU,G,644
5174,5560,BANDAVILEMBA,G,644
5175,5562,BANDIANGO,G,644
5176,5564,BUNDINGILI,G,644
5177,5565,ANYOLA,G,645
5178,5566,AUKPA,G,645
5179,5567,DJUPAKANYA,G,645
5180,5568,KOCH LALA,G,645
5181,5569,KUSU,G,645
5182,5570,NDAMA,G,645
5183,5571,ABIRA,G,646
5184,5572,AGBA,G,646
5185,5573,ALUR,G,646
5186,5574,ANGHAL II,G,646
5187,5575,AWOO,G,646
5188,5576,DJUPIO,G,646
5189,5577,JUPAGASA,G,646
5190,5578,PARAMVOR,G,646
5191,5579,SABU,G,646
5192,5580,UKAZU,G,646
5193,5581,URII,G,646
5194,5582,DJUKOTH II,G,647
5195,5583,DJUPANYALENGI,G,647
5196,5584,DJUPAWALU,G,647
5197,5585,DJUPUJON,G,647
5198,5586,PAKER,G,647
5199,5587,PAMITU AMEE,G,647
5200,5588,UMOYO,G,647
5201,5589,APALA,G,648
5202,5590,AREE,G,648
5203,5591,AWASI,G,648
5204,5592,JUPUNYANGU,G,648
5205,5593,LABO,G,648
5206,5594,MUSONGWA,G,648
5207,5595,MUSWA,G,648
5208,5596,RUVINGA,G,648
5209,5597,ABIA,G,648
5210,5598,AKARA,G,649
5211,5599,NGOTE,G,649
5212,5600,NIOKA,G,649
5213,5601,RONA,G,649
5214,5605,ANG'UZA PAJULU,G,650
5215,5606,DJUPASONGE,G,650
5216,5607,ANG'UZA PAJEN,G,650
5217,5602,ADRA,G,651
5218,5603,NZEBA,G,651
5219,5604,SHARI,G,651
5220,5608,DJUPAMAMBA,G,652
5221,5609,GOSSI,G,652
5222,5610,PACUTA,G,652
5223,5611,PADEA KABASA,G,652
5224,5612,PAKWO,G,652
5225,5613,PAKWONG'A,G,652
5226,5614,PALARA,G,652
5227,5615,PAROMBO,G,652
5228,5616,BABOMBI,G,653
5229,5617,BAKAIKO,G,653
5230,5618,BANGOLE,G,653
5231,5619,BAPONGOMO,G,653
5232,5620,MAKEKE,G,653
5233,5621,MAMBEMBE,G,653
5234,5622,TETURI,G,653
5235,5623,BAKWANZA,G,654
5236,5624,BAPWELE,G,654
5237,5625,BAYAKU,G,654
5238,5626,BABUNDA,G,655
5239,5627,BAFWABETE,G,655
5240,5628,BAFWAKOA,G,655
5241,5629,NGAYU,G,655
5242,5630,NIA-NIA,G,655
5243,5632,BAFWAMBAYA,G,656
5244,5633,BASIRI,G,656
5245,5634,ENJEWA,G,656
5246,5635,BABEKE,G,656
5247,5636,BINASE,G,657
5248,5637,MPUTU,G,657
5249,5638,NYANGWE,G,657
5250,5639,ANDALI,G,658
5251,5641,ANDISENGI,G,658
5252,5642,ANDIBUTA,G,659
5253,5643,ANDIFELE,G,659
5254,5644,ANDIKAU,G,659
5255,5645,KOFI,G,659
5256,5646,MAARO,G,659
5257,5647,MULIKARO 1,G,659
5258,5648,MULIKARO2,G,659
5259,5649,YEDI,G,659
5260,5650,BABAMBA,G,660
5261,5651,BAFWAKULEKE,G,660
5262,5652,BANGBATALA,G,660
5263,5653,BAVABU,G,660
5264,5654,BEBEGE,G,660
5265,5655,BEBENGU,G,660
5266,5656,BETINGEMBI,G,660
5267,5657,LOYA,G,661
5268,5658,WANDI,G,661
5269,5659,ARABISES,G,662
5270,5660,BAFWASIBA,G,662
5271,5661,BAFWASOLA,G,662
5272,5662,BAKUNDUMU-ITURI,G,662
5273,5663,BAKUNDUMU-LINDI,G,662
5274,5664,BOYOLO,G,662
5275,5665,BAKOROY,G,663
5276,5666,BAMBODI,G,663
5277,5667,MOLIMO,G,663
5278,5668,WANGINDA,G,663
5279,5669,BAFWAKPAMA,G,664
5280,5670,BAFWANDUO,G,664
5281,5671,BAFWANZONGO,G,664
5282,5672,BAFWATENDE I,G,664
5283,5673,BAFWATENDE II,G,664
5284,5674,BARUMBI TSHOPO,G,664
5285,5675,BEMILI II,G,664
5286,5676,BEVENZEKE,G,664
5287,5677,BOZOKOLI,G,664
5288,5678,BAFWAZEA,G,665
5289,5679,BAFWAZILI,G,665
5290,5680,BAMADEA,G,665
5291,5681,BEMBITELI,G,665
5292,5682,BEMILI,G,665
5293,5691,BAMBULE,G,666
5294,5692,BOBENGE,G,666
5295,5693,BOKAPO,G,666
5296,5694,BONGBOLA,G,666
5297,5695,BOTOKPEA,G,666
5298,5683,BOBITI,G,667
5299,5684,BODJABA,G,667
5300,5685,BOMAHEY,G,667
5301,5686,BOMBOMA,G,667
5302,5687,BONDJALA,G,667
5303,5688,BONGANDJOLO,G,667
5304,5689,LIANDUMBA,G,667
5305,5690,YAMBUYA,G,667
5306,5696,ABATA,G,668
5307,5697,BAMANGA BANGELEMA,G,668
5308,5698,BAMANGA BENGAMISA,G,668
5309,5699,BANGAMA YAMBUYA,G,668
5310,5700,BOUMBWA,G,668
5311,5701,BANALIA,G,669
5312,5702,BANGBA,G,669
5313,5703,BOBALIMA,G,669
5314,5704,BOKPATA,G,669
5315,5705,BOSALEA BONGILI,G,669
5316,5706,BOUMBWA,G,669
5317,5707,MOPEE,G,669
5318,5708,BAKOBI,G,670
5319,5709,BAMBOLI,G,670
5320,5710,BANGBO,G,670
5321,5711,BAPUME,G,670
5322,5712,ADJOBOA,G,671
5323,5713,BAONDE,G,671
5324,5714,FIMBO,G,671
5325,5715,ILONGO,G,671
5326,5716,LIKOMBE,G,671
